id,SHA,command,environment,expected,exit,elapsed_ms,evidence_level,source_ledger
p1-restore-name,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--name', 'arena_target', '--no-start', '--dest', '/tmp/a8dr-pg-n8wmb8r7/restore', '--port', '55433']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-n8wmb8r7/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-n8wmb8r7/socket', 'PGPORT': '55432', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Named restore copies backup; no-start does NOT certify replay/promote.,0,323.583334,E3 LOCAL REAL BINARIES (not E4),ledger.json
p1-target-start,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-n8wmb8r7/restore/pitr-20260922-211156-4673/data', '-o', '-c config_file=/tmp/a8dr-pg-n8wmb8r7/restore/pitr-20260922-211156-4673/etc/postgresql.conf -c recovery_target_action=promote', '-l', '/tmp/a8dr-pg-n8wmb8r7/restore/pitr-20260922-211156-4673/target.log', '-w', 'start']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-n8wmb8r7/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-n8wmb8r7/socket', 'PGPORT': '55432', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",1,108.317156,E3 LOCAL REAL BINARIES (not E4),ledger.json
p1-stop-source,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-n8wmb8r7/source', '-m', 'immediate', '-w', 'stop']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-n8wmb8r7/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-n8wmb8r7/socket', 'PGPORT': '55432', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,101.613452,E3 LOCAL REAL BINARIES (not E4),ledger.json
r2-seed,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56390', 'SET', 'arena:identity', 'dataset-2']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,3.720167,E3 LOCAL REAL BINARIES (not E4),ledger.json
r2-backup-s3-missing,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/redis-backup.sh']","{'REDIS_HOST': '127.0.0.1', 'REDIS_PORT': '56390', 'REDIS_DIR': '/tmp/a8dr-redis-9tf2o1to/source', 'BACKUP_DIR': '/tmp/a8dr-redis-9tf2o1to/backup', 'BACKUP_LOCK': '/tmp/a8dr-redis-9tf2o1to/lock', 'BACKUP_S3': 's3://arena8-no-network-test/redis'}","If off-site backup is required, missing uploader must not count as complete off-site success; local-only explicitly distinguished.",0,2051.526923,E3 LOCAL REAL BINARIES (not E4),ledger.json
r2-restored-marker,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56391', 'GET', 'arena:identity']",{},Return original seeded dataset-N from distinct RDB target.,0,3.977624,E3 LOCAL REAL BINARIES (not E4),ledger.json
r2-rdb-integrity,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-check-rdb', '/tmp/a8dr-redis-9tf2o1to/backup/dump-20260922T211156Z.rdb']",{},Valid checksum and RDB parse; exit 0.,0,5.91151,E3 LOCAL REAL BINARIES (not E4),ledger.json
r2-aof-restored-marker,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56392', 'GET', 'arena:identity']",{},"Return original seeded dataset-N, not empty result.",0,3.655053,E3 LOCAL REAL BINARIES (not E4),ledger.json
r2-corrupt-rdb,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-check-rdb', '/tmp/a8dr-redis-9tf2o1to/corrupt.rdb']",{},Corruption rejected; exit nonzero.,1,5.869629,E3 LOCAL REAL BINARIES (not E4),ledger.json
r2-lock-busy,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/redis-backup.sh']","{'REDIS_HOST': '127.0.0.1', 'REDIS_PORT': '56390', 'REDIS_DIR': '/tmp/a8dr-redis-9tf2o1to/source', 'BACKUP_DIR': '/tmp/a8dr-redis-9tf2o1to/backup', 'BACKUP_LOCK': '/tmp/a8dr-redis-9tf2o1to/lock', 'BACKUP_S3': 's3://arena8-no-network-test/redis'}","No backup; exit 75, not success.",75,4.51338,E3 LOCAL REAL BINARIES (not E4),ledger.json
r2-source-mutated,172da62b63f70d406ffad69893851a01b042ffc4,"['redis-cli', '-p', '56390', 'SET', 'arena:identity', 'new-source-dataset']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,4.758581,E3 LOCAL REAL BINARIES (not E4),ledger.json
r2-wrong-directory,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/redis-backup.sh']","{'REDIS_HOST': '127.0.0.1', 'REDIS_PORT': '56390', 'REDIS_DIR': '/tmp/a8dr-redis-9tf2o1to/wrong', 'BACKUP_DIR': '/tmp/a8dr-redis-9tf2o1to/wrong-backup', 'BACKUP_LOCK': '/tmp/a8dr-redis-9tf2o1to/lock', 'BACKUP_S3': ''}","Reject source identity/path mismatch, not attribute stale local RDB to current endpoint.",0,2048.976382,E3 LOCAL REAL BINARIES (not E4),ledger.json
r2-unreachable,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/redis-backup.sh']","{'REDIS_HOST': '127.0.0.1', 'REDIS_PORT': '1', 'REDIS_DIR': '/tmp/a8dr-redis-9tf2o1to/source', 'BACKUP_DIR': '/tmp/a8dr-redis-9tf2o1to/unreachable', 'BACKUP_LOCK': '/tmp/a8dr-redis-9tf2o1to/lock', 'BACKUP_S3': 's3://arena8-no-network-test/redis'}","Unavailable Redis source rejected, exit nonzero.",1,11.527967,E3 LOCAL REAL BINARIES (not E4),ledger.json
p2-init,172da62b63f70d406ffad69893851a01b042ffc4,"['initdb', '-D', '/tmp/a8dr-pg-c0ihz47g/source', '-A', 'trust', '--no-locale']",{},"Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,352.153486,E3 LOCAL REAL BINARIES (not E4),ledger.json
p2-start,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-c0ihz47g/source', '-l', '/tmp/a8dr-pg-c0ihz47g/source.log', '-w', 'start']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-c0ihz47g/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-c0ihz47g/socket', 'PGPORT': '55434', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,109.666519,E3 LOCAL REAL BINARIES (not E4),ledger.json
p2-create-db,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'postgres', '-tAXc', 'CREATE DATABASE payesh']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-c0ihz47g/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-c0ihz47g/socket', 'PGPORT': '55434', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,24.452788,E3 LOCAL REAL BINARIES (not E4),ledger.json
p2-seed,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""CREATE TABLE users(id int primary key, value text); INSERT INTO users SELECT i,'run2-'||i FROM generate_series(1,10)i;CREATE TABLE schools(id int primary key, value text); INSERT INTO schools SELECT i,'run2-'||i FROM generate_series(1,10)i;CREATE TABLE classes(id int primary key, value text); INSERT INTO classes SELECT i,'run2-'||i FROM generate_series(1,10)i;CREATE TABLE grades(id int primary key, value text); INSERT INTO grades SELECT i,'run2-'||i FROM generate_series(1,10)i;CREATE TABLE attendance(id int primary key, value text); INSERT INTO attendance SELECT i,'run2-'||i FROM generate_series(1,10)i""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-c0ihz47g/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-c0ihz47g/socket', 'PGPORT': '55434', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,11.750976,E3 LOCAL REAL BINARIES (not E4),ledger.json
p2-stanza,172da62b63f70d406ffad69893851a01b042ffc4,"['pgbackrest', '--stanza=payesh', 'stanza-create']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-c0ihz47g/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-c0ihz47g/socket', 'PGPORT': '55434', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,12.555468,E3 LOCAL REAL BINARIES (not E4),ledger.json
p2-backup,172da62b63f70d406ffad69893851a01b042ffc4,"['pgbackrest', '--stanza=payesh', '--type=full', 'backup']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-c0ihz47g/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-c0ihz47g/socket', 'PGPORT': '55434', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,2132.005641,E3 LOCAL REAL BINARIES (not E4),ledger.json
p2-info,172da62b63f70d406ffad69893851a01b042ffc4,"['pgbackrest', '--stanza=payesh', '--output=json', 'info']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-c0ihz47g/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-c0ihz47g/socket', 'PGPORT': '55434', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,6.180398,E3 LOCAL REAL BINARIES (not E4),ledger.json
p2-before-target,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""INSERT INTO users VALUES(11,'keep'); SELECT pg_create_restore_point('arena_target');""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-c0ihz47g/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-c0ihz47g/socket', 'PGPORT': '55434', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,10.830852,E3 LOCAL REAL BINARIES (not E4),ledger.json
p2-expected,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""SELECT count(*),md5(string_agg(users::text,'|' ORDER BY id)) FROM users""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-c0ihz47g/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-c0ihz47g/socket', 'PGPORT': '55434', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,7.449371,E3 LOCAL REAL BINARIES (not E4),ledger.json
p2-after-target,172da62b63f70d406ffad69893851a01b042ffc4,"['psql', '-v', 'ON_ERROR_STOP=1', '-d', 'payesh', '-tAXc', ""INSERT INTO users VALUES(12,'must-not-restore'); SELECT pg_switch_wal();""]","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-c0ihz47g/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-c0ihz47g/socket', 'PGPORT': '55434', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,19.224606,E3 LOCAL REAL BINARIES (not E4),ledger.json
p2-archive-check,172da62b63f70d406ffad69893851a01b042ffc4,"['pgbackrest', '--stanza=payesh', 'check']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-c0ihz47g/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-c0ihz47g/socket', 'PGPORT': '55434', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,319.030777,E3 LOCAL REAL BINARIES (not E4),ledger.json
p2-restore-time,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--time', '2026-09-23 00:00:00+00', '--no-start', '--dest', '/tmp/a8dr-pg-c0ihz47g/time']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-c0ihz47g/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-c0ihz47g/socket', 'PGPORT': '55434', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Timestamp remains single argv value; no command parsing failure. Actual recovery target availability checked separately.,48,12.789332,E3 LOCAL REAL BINARIES (not E4),ledger.json
p2-restore-latest,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--latest', '--no-start', '--dest', '/tmp/a8dr-pg-c0ihz47g/latest']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-c0ihz47g/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-c0ihz47g/socket', 'PGPORT': '55434', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Documented latest option mapped to valid pgBackRest restore type.,32,12.808132,E3 LOCAL REAL BINARIES (not E4),ledger.json
p2-restore-native,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--native', '--time', '2026-09-23 00:00:00+00', '--no-start', '--dest', '/tmp/a8dr-pg-c0ihz47g/native']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-c0ihz47g/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-c0ihz47g/socket', 'PGPORT': '55434', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Runbook documented command accepted; currently unsupported flag.,1,1.725617,E3 LOCAL REAL BINARIES (not E4),ledger.json
p2-restore-name,172da62b63f70d406ffad69893851a01b042ffc4,"['bash', 'tools/pitr-restore.sh', '--name', 'arena_target', '--no-start', '--dest', '/tmp/a8dr-pg-c0ihz47g/restore', '--port', '55435']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-c0ihz47g/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-c0ihz47g/socket', 'PGPORT': '55434', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}",Named restore copies backup; no-start does NOT certify replay/promote.,0,307.680973,E3 LOCAL REAL BINARIES (not E4),ledger.json
p2-target-start,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-c0ihz47g/restore/pitr-20260922-211204-4923/data', '-o', '-c config_file=/tmp/a8dr-pg-c0ihz47g/restore/pitr-20260922-211204-4923/etc/postgresql.conf -c recovery_target_action=promote', '-l', '/tmp/a8dr-pg-c0ihz47g/restore/pitr-20260922-211204-4923/target.log', '-w', 'start']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-c0ihz47g/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-c0ihz47g/socket', 'PGPORT': '55434', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",1,108.027754,E3 LOCAL REAL BINARIES (not E4),ledger.json
p2-stop-source,172da62b63f70d406ffad69893851a01b042ffc4,"['pg_ctl', '-D', '/tmp/a8dr-pg-c0ihz47g/source', '-m', 'immediate', '-w', 'stop']","{'PGBACKREST_CONFIG': '/tmp/a8dr-pg-c0ihz47g/pbr.conf', 'PGHOST': '/tmp/a8dr-pg-c0ihz47g/socket', 'PGPORT': '55434', 'PGUSER': 'user', 'PGDATABASE': 'payesh'}","Setup/control: command performs stated operation; interpret stdout and independent semantic checks, not exit alone.",0,101.731118,E3 LOCAL REAL BINARIES (not E4),ledger.json
